ensembl_gene_id	go_id
Y44E3A.2	GO:0019695
Y44E3A.2	GO:0045947
Y44E3A.2	GO:0000956
Y44E3A.2	GO:0043083
Y44E3A.2	GO:0004091
Y44E3A.2	GO:0004104
C30F12.4	GO:0040015
C30F12.4	GO:0005622
C30F12.4	GO:0008270
Y105E8A.23	GO:0006351
Y105E8A.23	GO:0016021
Y105E8A.23	GO:0003677
Y105E8A.23	GO:0003899
Y105E8A.23	GO:0034219
Y105E8A.23	GO:0040010
Y105E8A.23	GO:0009792
Y105E8A.23	GO:0007276
Y105E8A.23	GO:0015144
F26B1.2	GO:0009792
F26B1.2	GO:0005515
F26B1.2	GO:0003723
F26B1.2	GO:0040010
F26B1.2	GO:0002009
F26B1.2	GO:0040011
F26B1.2	GO:0040035
F26B1.2	GO:0040039
F26B1.2	GO:0006508
F26B1.2	GO:0004252
T10E9.7	GO:0055114
T10E9.7	GO:0008137
T10E9.7	GO:0016651
T10E9.7	GO:0003723
Y39G10AR.18	GO:0016021
Y39G10AR.18	GO:0005634
Y39G10AR.18	GO:0018024
Y39G10AR.18	GO:0006468
Y39G10AR.18	GO:0007243
Y39G10AR.18	GO:0009792
Y39G10AR.18	GO:0040007
Y39G10AR.18	GO:0002119
Y39G10AR.18	GO:0004672
Y39G10AR.18	GO:0005524
Y39G10AR.18	GO:0004674
Y39G10AR.18	GO:0000287
Y39G10AR.18	GO:0004713
F30F8.1	GO:0006810
F30F8.1	GO:0055085
F30F8.1	GO:0040010
F30F8.1	GO:0009792
F30F8.1	GO:0016246
F30F8.1	GO:0006629
F30F8.1	GO:0035264
F30F8.1	GO:0007041
F30F8.1	GO:0016021
F30F8.1	GO:0005765
F30F8.1	GO:0016020
F30F8.1	GO:0005524
F30F8.1	GO:0042626
F30F8.1	GO:0016887
F30F8.1	GO:0000166
F30F8.1	GO:0017111
F30F8.1	GO:0005215
F49D11.7	GO:0008152
F49D11.7	GO:0005975
F49D11.7	GO:0030259
F49D11.7	GO:0016021
F49D11.7	GO:0016758
F49D11.7	GO:0030246
F43G9.2	GO:0040010
F43G9.2	GO:0000003
F43G9.2	GO:0040007
F43G9.2	GO:0002119
F43G9.2	GO:0040035
F43G9.2	GO:0009792
F43G9.2	GO:0016998
F43G9.2	GO:0016021
F37E3.3	GO:0009190
F37E3.3	GO:0006182
F37E3.3	GO:0055093
F37E3.3	GO:0070482
F37E3.3	GO:0009454
F37E3.3	GO:0006468
F37E3.3	GO:0016849
F37E3.3	GO:0020037
F37E3.3	GO:0004383
F37E3.3	GO:0019826
F37E3.3	GO:0070026
F37E3.3	GO:0070025
F37E3.3	GO:0019825
F37E3.3	GO:0004672
F37E3.3	GO:0005524
F37E3.3	GO:0016772
Y47G6A.7	GO:0016021
Y47G6A.7	GO:0008146
Y47G6A.7	GO:0006139
Y47G6A.7	GO:0003723
Y47G6A.7	GO:0016788
Y47G6A.7	GO:0006814
Y47G6A.7	GO:0016020
Y47G6A.7	GO:0005272
Y47G6A.7	GO:0006260
Y47G6A.7	GO:0007093
Y47G6A.7	GO:0010212
Y47G6A.7	GO:0033314
Y47G6A.7	GO:0009792
Y47G6A.7	GO:0000003
Y47G6A.7	GO:0005634
Y47G6A.7	GO:0003676
Y47G6A.7	GO:0007186
Y47G6A.7	GO:0007052
Y47G6A.7	GO:0000578
Y47G6A.7	GO:0000132
Y47G6A.7	GO:0005834
Y47G6A.7	GO:0005938
Y47G6A.7	GO:0005525
Y47G6A.7	GO:0004871
Y47G6A.7	GO:0019001
Y47G6A.7	GO:0003924
Y47G6A.7	GO:0019003
R06C1.4	GO:0005680
R06C1.4	GO:0008270
R06C1.4	GO:0004842
R06C1.4	GO:0003676
T09E11.1	GO:0006468
T09E11.1	GO:0040011
T09E11.1	GO:0016020
T09E11.1	GO:0004672
T09E11.1	GO:0005524
T09E11.1	GO:0004674
T09E11.1	GO:0004713
T09E11.1	GO:0015018
F45H11.3	GO:0016021
F28D9.2	GO:0015031
F28D9.2	GO:0040010
F28D9.2	GO:0040011
F28D9.2	GO:0040007
F28D9.2	GO:0002119
F28D9.2	GO:0008340
F28D9.2	GO:0032940
F28D9.2	GO:0010171
F28D9.2	GO:0006414
F28D9.2	GO:0009792
F28D9.2	GO:0000003
F28D9.2	GO:0005622
F28D9.2	GO:0003924
F28D9.2	GO:0005525
F28D9.2	GO:0003746
F10G8.3	GO:0006457
F10G8.3	GO:0040010
F10G8.3	GO:0009792
F10G8.3	GO:0010171
F10G8.3	GO:0040011
F10G8.3	GO:0040007
F10G8.3	GO:0002119
F10G8.3	GO:0040035
F10G8.3	GO:0000003
F10G8.3	GO:0040039
F10G8.3	GO:0006898
F10G8.3	GO:0016272
F10G8.3	GO:0005829
F10G8.3	GO:0051082
F10G8.3	GO:0005515
F10G8.3	GO:0016021
ZC334.7	GO:0006468
ZC334.7	GO:0045454
ZC334.7	GO:0004672
ZC334.7	GO:0005524
ZC334.7	GO:0004674
ZC334.7	GO:0009055
ZC334.7	GO:0015035
C37A2.3	GO:0055114
C37A2.3	GO:0008152
C37A2.3	GO:0003995
C37A2.3	GO:0016627
T21G5.4	GO:0000003
T21G5.4	GO:0040035
T21G5.4	GO:0009792
T21G5.4	GO:0005515
T15D6.6	GO:0008152
T15D6.6	GO:0009792
T15D6.6	GO:0040007
T15D6.6	GO:0002119
T15D6.6	GO:0000003
T15D6.6	GO:0006355
T15D6.6	GO:0043401
T15D6.6	GO:0005634
T15D6.6	GO:0016787
T15D6.6	GO:0003700
T15D6.6	GO:0003707
T15D6.6	GO:0008270
T15D6.6	GO:0043565
M01G12.12	GO:0009792
M01G12.12	GO:0016021
M01G12.12	GO:0003968
C16C2.1	GO:0006355
C16C2.1	GO:0016021
C16C2.1	GO:0005634
C16C2.1	GO:0003700
C16C2.1	GO:0043565
C16C2.1	GO:0003677
Y63D3A.10	GO:0040010
Y63D3A.10	GO:0009792
Y63D3A.10	GO:0040007
Y63D3A.10	GO:0002119
Y63D3A.10	GO:0040018
Y63D3A.10	GO:0008340
Y63D3A.10	GO:0016021
Y63D3A.10	GO:0042578
Y63D3A.10	GO:0005515
F39B2.4	
C01A2.6	GO:0051289
C01A2.6	GO:0032793
C01A2.6	GO:0008340
C01A2.6	GO:0005634
C01A2.6	GO:0005737
C01A2.6	GO:0005829
C01A2.6	GO:0008140
T21E12.3	GO:0006508
T21E12.3	GO:0004252
T21E12.3	GO:0003824
K04F10.6	GO:0009792
K04F10.6	GO:0040011
K04F10.6	GO:0040035
K04F10.6	GO:0000003
K04F10.6	GO:0010171
K04F10.6	GO:0002119
K04F10.6	GO:0048666
K04F10.6	GO:0040039
K04F10.6	GO:0008406
K04F10.6	GO:0040026
K04F10.6	GO:0007276
K04F10.6	GO:0001708
K04F10.6	GO:0045944
K04F10.6	GO:0045138
K04F10.6	GO:0035262
K04F10.6	GO:0043068
K04F10.6	GO:0040025
K04F10.6	GO:0014018
K04F10.6	GO:0006366
K04F10.6	GO:0005634
K04F10.6	GO:0005737
K04F10.6	GO:0046983
K04F10.6	GO:0043565
K04F10.6	GO:0046982
K04F10.6	GO:0042803
K04F10.6	GO:0000981
K04F10.6	GO:0000977
K04F10.6	GO:0016779
F16D3.4	GO:0008340
F16D3.4	GO:0048675
F16D3.4	GO:0016021
F16D3.4	GO:0005488
K07A1.9	GO:0019915
K07A1.9	GO:0016598
K07A1.9	GO:0004057
K07A1.9	
K07A1.9	GO:0016021
Y47G6A.5	GO:0006665
Y47G6A.5	GO:0006680
Y47G6A.5	GO:0006468
Y47G6A.5	GO:0016021
Y47G6A.5	GO:0016020
Y47G6A.5	GO:0004348
Y47G6A.5	GO:0004672
Y47G6A.5	GO:0005524
Y47G6A.5	GO:0005515
Y47G6A.5	GO:0004713
Y47G6A.5	GO:0016772
Y47G6A.5	GO:0006412
Y47G6A.5	GO:0009792
Y47G6A.5	GO:0040007
Y47G6A.5	GO:0002119
Y47G6A.5	GO:0000003
Y47G6A.5	GO:0018996
Y47G6A.5	GO:0005622
Y47G6A.5	GO:0005840
Y47G6A.5	GO:0003735
Y39G10AR.2	GO:0007093
Y39G10AR.2	GO:0040010
Y39G10AR.2	GO:0009792
Y39G10AR.2	GO:0010171
Y39G10AR.2	GO:0040011
Y39G10AR.2	GO:0040035
Y39G10AR.2	GO:0040007
Y39G10AR.2	GO:0002119
Y39G10AR.2	GO:0018991
Y39G10AR.2	GO:0000003
Y39G10AR.2	GO:0002009
Y39G10AR.2	GO:0007411
Y39G10AR.2	GO:0048598
Y39G10AR.2	GO:0007015
Y39G10AR.2	GO:0001764
Y39G10AR.2	GO:0008045
Y39G10AR.2	GO:0003779
Y39G10AR.2	GO:0016021
ZK1053.7	GO:0006516
ZK1053.7	GO:0005737
K07A12.6	
C49A1.10	GO:0055114
C49A1.10	GO:0006099
C49A1.10	GO:0022900
C49A1.10	GO:0009792
C49A1.10	GO:0040007
C49A1.10	GO:0002119
C49A1.10	GO:0018991
C49A1.10	GO:0016491
C49A1.10	GO:0016627
C49A1.10	GO:0050660
Y71A12C.1	GO:0006355
Y71A12C.1	GO:0043401
Y71A12C.1	GO:0016021
Y71A12C.1	GO:0005634
Y71A12C.1	GO:0003700
Y71A12C.1	GO:0003707
Y71A12C.1	GO:0008270
Y71A12C.1	GO:0043565
M04F3.4	GO:0006468
M04F3.4	GO:0009792
M04F3.4	GO:0010171
M04F3.4	GO:0018996
M04F3.4	GO:0040002
M04F3.4	GO:0040007
M04F3.4	GO:0002119
M04F3.4	GO:0040018
M04F3.4	GO:0040011
M04F3.4	GO:0002009
M04F3.4	GO:0051729
M04F3.4	GO:0010608
M04F3.4	GO:0004672
M04F3.4	GO:0005524
M04F3.4	GO:0004674
M04F3.4	GO:0004713
M04F3.4	GO:0005509
M04F3.4	GO:0055114
M04F3.4	GO:0006518
M04F3.4	GO:0016020
M04F3.4	GO:0016021
M04F3.4	GO:0004497
M04F3.4	GO:0005507
M04F3.4	GO:0016715
M04F3.4	GO:0004504
Y34D9A.7	GO:0009792
Y34D9A.7	GO:0002098
Y34D9A.7	GO:0006412
Y34D9A.7	GO:0008355
Y34D9A.7	GO:0048598
Y34D9A.7	GO:0040025
Y34D9A.7	GO:0048599
Y34D9A.7	GO:0007283
Y34D9A.7	GO:0001172
Y34D9A.7	GO:0005737
Y34D9A.7	GO:0043025
Y34D9A.7	GO:0043005
Y34D9A.7	GO:0003968
F08A8.8	GO:0000003
F08A8.8	GO:0005622
F08A8.8	GO:0003676
F08A8.8	GO:0008270
F36D1.12	GO:0016021
C15A11.7	GO:0006915
C15A11.7	GO:0009791
C15A11.7	GO:0007281
C15A11.7	GO:0016070
C15A11.7	GO:0005634
C15A11.7	GO:0043186
C15A11.7	GO:0016021
C15A11.7	GO:0003676
C15A11.7	GO:0005524
C15A11.7	GO:0008026
C15A11.7	GO:0004386
C15A11.7	GO:0008270
C15A11.7	GO:0003677
C15A11.7	GO:0016787
C15A11.7	GO:0003724
C15A11.7	GO:0008432
C15A11.7	GO:0043621
W02D3.5	GO:0006810
W02D3.5	GO:0005921
W02D3.5	GO:0016021
W02D3.5	GO:0005515
W02D3.5	GO:0005215
W02D3.5	GO:0008289
R06C7.8	GO:0000003
R06C7.8	GO:0006468
R06C7.8	GO:0016428
R06C7.8	GO:0004672
R06C7.8	GO:0005524
R06C7.8	GO:0004674
R06C7.8	GO:0016772
F36F2.2	
F54C1.2	GO:0006865
F54C1.2	GO:0016020
F54C1.2	GO:0016021
F54C1.2	GO:0006633
F54C1.2	GO:0055114
F54C1.2	GO:0040018
F54C1.2	GO:0040007
F54C1.2	GO:0002119
F54C1.2	GO:0040010
F54C1.2	GO:0020037
F54C1.2	GO:0005506
F54C1.2	GO:0016491
F58D5.4	GO:0040014
F58D5.4	GO:0061065
F58D5.4	GO:0007501
F58D5.4	GO:0030510
F58D5.4	GO:0006468
F58D5.4	GO:0035556
F58D5.4	GO:0016021
F58D5.4	GO:0005886
F58D5.4	GO:0004672
F58D5.4	GO:0005524
F58D5.4	GO:0004713
F58D5.4	GO:0016772
F58D5.4	GO:0002119
F58D5.4	GO:0009792
F58D5.4	GO:0007126
F58D5.4	GO:0051301
K07G5.6	GO:0006783
K07G5.6	GO:0016021
K07G5.6	GO:0004325
F36D1.5	GO:0071805
F36D1.5	GO:0016020
F36D1.5	GO:0016021
F36D1.5	GO:0005267
F27D4.1	GO:0006412
F27D4.1	GO:0040010
F27D4.1	GO:0009792
F27D4.1	GO:0010171
F27D4.1	GO:0008340
F27D4.1	GO:0000003
F27D4.1	GO:0040007
F27D4.1	GO:0002119
F27D4.1	GO:0048477
F27D4.1	GO:0005761
F27D4.1	GO:0003735
F27D4.1	GO:0009055
F27D4.1	GO:0050660
H26D21.2	GO:0000710
H26D21.2	GO:0006301
H26D21.2	GO:0006302
H26D21.2	GO:0006311
H26D21.2	GO:0010165
H26D21.2	GO:0010224
H26D21.2	GO:0031573
H26D21.2	GO:0045128
H26D21.2	GO:0000003
H26D21.2	GO:0040035
H26D21.2	GO:0009792
H26D21.2	GO:0048477
H26D21.2	GO:0006915
H26D21.2	GO:0006298
H26D21.2	GO:0000228
H26D21.2	GO:0032301
H26D21.2	GO:0032302
H26D21.2	GO:0005634
H26D21.2	GO:0000400
H26D21.2	GO:0000403
H26D21.2	GO:0000404
H26D21.2	GO:0000406
H26D21.2	GO:0003684
H26D21.2	GO:0008094
H26D21.2	GO:0032137
H26D21.2	GO:0032138
H26D21.2	GO:0003676
H26D21.2	GO:0005524
H26D21.2	GO:0030983
H26D21.2	GO:0006811
H26D21.2	GO:0006810
H26D21.2	GO:0016021
H26D21.2	GO:0045211
H26D21.2	GO:0016020
H26D21.2	GO:0004889
H26D21.2	GO:0005216
H26D21.2	GO:0005230
H26D21.2	GO:0006545
H26D21.2	GO:0009165
H26D21.2	GO:0055114
H26D21.2	GO:0004146
H26D21.2	GO:0050661
T22H2.6	GO:0008152
T22H2.6	GO:0009058
T22H2.6	GO:0030170
T22H2.6	GO:0002009
T22H2.6	GO:0009792
T22H2.6	GO:0040007
T22H2.6	GO:0002119
T22H2.6	GO:0000003
T22H2.6	GO:0040015
T22H2.6	GO:0010171
T22H2.6	GO:0007281
T22H2.6	GO:0048477
T22H2.6	GO:0051729
T22H2.6	GO:0043186
F11C3.1	GO:0005856
F11C3.1	GO:0016021
Y95B8A.10	GO:0007165
Y95B8A.10	GO:0004114
Y95B8A.10	GO:0003824
Y95B8A.10	GO:0008081
Y95B8A.10	GO:0016021
Y76G2A.2	GO:0006355
Y76G2A.2	GO:0003677
Y76G2A.2	GO:0003676
B0511.11	GO:0006486
B0511.11	GO:0016020
B0511.11	GO:0016021
B0511.11	GO:0008378
W04G5.4	GO:0006516
W04G5.4	GO:0016021
W04G5.4	GO:0005737
F25F8.1	
F25F8.1	GO:0007606
F25F8.1	GO:0016021
F25F8.1	GO:0004888
F52A8.3	GO:0016021
F52A8.3	GO:0006814
F52A8.3	GO:0007413
F52A8.3	GO:0016020
F52A8.3	GO:0005272
C12C8.3	GO:0006470
C12C8.3	GO:0016311
C12C8.3	GO:0007413
C12C8.3	GO:0016358
C12C8.3	GO:0005622
C12C8.3	GO:0004725
C12C8.3	GO:0008138
C12C8.3	GO:0016791
C12C8.3	GO:0008270
C12C8.3	GO:0005515
C12C8.3	GO:0009957
C12C8.3	GO:0045138
C12C8.3	GO:0005737
C12C8.3	GO:0016021
C12C8.3	GO:0003674
C12C8.3	GO:0005524
C12C8.3	GO:0016887
C12C8.3	GO:0000166
C12C8.3	GO:0017111
C12C8.3	GO:0031072
C12C8.3	GO:0006281
C12C8.3	GO:0009792
C12C8.3	GO:0016020
C12C8.3	GO:0008375
F48C1.8	GO:0009792
F48C1.8	GO:0007052
F48C1.8	GO:0040007
F48C1.8	GO:0002119
F48C1.8	GO:0000003
F48C1.8	GO:0007020
F48C1.8	GO:0006898
F48C1.8	GO:0043652
F48C1.8	GO:0000226
F48C1.8	GO:0040025
F48C1.8	GO:0007098
F48C1.8	GO:0007099
F48C1.8	GO:0005814
F48C1.8	GO:0000242
F48C1.8	GO:0019901
VH15N14R.1	GO:0016021
Y71G12B.1	GO:0006508
Y71G12B.1	GO:0005622
Y71G12B.1	GO:0004198
Y71G12B.1	GO:0005515
Y71G12B.1	GO:0005975
Y71G12B.1	GO:0016020
Y71G12B.1	GO:0016021
Y71G12B.1	GO:0008107
Y105E8A.27	GO:0016021
F07A5.2	
W02D9.4	
Y18H1A.10	GO:0071805
Y18H1A.10	GO:0006468
Y18H1A.10	GO:0016020
Y18H1A.10	GO:0016021
Y18H1A.10	GO:0005267
Y18H1A.10	GO:0004672
Y18H1A.10	GO:0005524
Y18H1A.10	GO:0016772
B0414.5	GO:0009792
B0414.5	GO:0009790
B0414.5	GO:0001703
B0414.5	GO:0040007
B0414.5	GO:0002119
B0414.5	GO:0040011
B0414.5	GO:0000003
B0414.5	GO:0003676
K04F10.2	GO:0006357
K04F10.2	GO:0033588
T22C1.9	GO:0045454
T22C1.9	GO:0009055
T22C1.9	GO:0015035
T27F6.4	GO:0009792
T27F6.4	GO:0040018
T27F6.4	GO:0040011
T27F6.4	GO:0000003
T27F6.4	GO:0040035
T27F6.4	GO:0002119
T27F6.4	GO:0040007
T27F6.4	GO:0040017
T27F6.4	GO:0005634
Y65B4BR.4	GO:0042787
Y65B4BR.4	GO:0006464
Y65B4BR.4	GO:0005634
Y65B4BR.4	GO:0016021
Y65B4BR.4	GO:0005622
Y65B4BR.4	GO:0005515
Y65B4BR.4	GO:0004842
K02B12.4	GO:0007411
K02B12.4	GO:0030178
K02B12.4	GO:0048468
K02B12.4	GO:0045132
K02B12.4	GO:0038032
K02B12.4	GO:0007275
K02B12.4	GO:0005575
K02B12.4	GO:0005622
K02B12.4	GO:0005515
K02B12.4	GO:0019901
K02B12.4	GO:0003723
K02B12.4	GO:0004871
K02B12.4	GO:0008033
K02B12.4	GO:0055114
K02B12.4	GO:0017150
K02B12.4	GO:0050660
Y18H1A.8	GO:0000003
Y18H1A.8	GO:0040027
R119.6	GO:0006355
R119.6	GO:0006352
R119.6	GO:0005669
R119.6	GO:0005515
R119.6	GO:0030246
R119.6	GO:0003700
T27F6.7	GO:0018991
T27F6.7	GO:0008340
T27F6.7	GO:0009792
T27F6.7	GO:0016021
K04F10.1	GO:0019915
K04F10.1	GO:0008270
K04F10.1	GO:0003723
K04F10.1	GO:0005515
T01A4.1	GO:0006886
T01A4.1	GO:0016192
T01A4.1	GO:0040011
T01A4.1	GO:0009306
T01A4.1	GO:0002119
T01A4.1	GO:0009792
T01A4.1	GO:0042384
T01A4.1	GO:0006468
T01A4.1	GO:0009190
T01A4.1	GO:0035556
T01A4.1	GO:0030131
T01A4.1	GO:0004672
T01A4.1	GO:0005524
T01A4.1	GO:0016849
T01A4.1	GO:0016772
T01A4.1	GO:0000003
T01A4.1	GO:0040035
T01A4.1	GO:0002009
T01A4.1	GO:0007094
T01A4.1	GO:0006950
T01A4.1	GO:0005634
T01A4.1	GO:0000776
T01A4.1	GO:0006357
T01A4.1	GO:0009790
T01A4.1	GO:0001703
T01A4.1	GO:0040010
T01A4.1	GO:0010171
T01A4.1	GO:0008406
T01A4.1	GO:0007281
T01A4.1	GO:0016592
T01A4.1	GO:0001104
K05C4.9	GO:0016021
K05C4.9	GO:0016747
K05C4.9	GO:0005515
B0511.9	GO:0006468
B0511.9	GO:0004672
B0511.9	GO:0005524
B0511.9	GO:0004674
B0511.9	GO:0004713
B0511.9	GO:0006481
B0511.9	GO:0016021
B0511.9	GO:0005783
B0511.9	GO:0004671
B0511.9	GO:0040007
B0511.9	GO:0002119
B0511.9	GO:0016747
B0511.9	GO:0040010
B0511.9	GO:0006898
B0511.9	GO:0009792
Y106G6H.16	GO:0006457
Y106G6H.16	GO:0000413
Y106G6H.16	GO:0005737
Y106G6H.16	GO:0003755
C45G3.5	GO:0016021
C45G3.5	GO:0030246
H31G24.4	GO:0006629
H31G24.4	GO:0000079
H31G24.4	GO:0051726
H31G24.4	GO:0005634
H31G24.4	GO:0016788
H31G24.4	GO:0019901
H31G24.4	GO:0030246
H31B20.1	GO:0006662
H31B20.1	GO:0045454
H31B20.1	GO:0009055
H31B20.1	GO:0015035
F25H5.2	GO:0002119
F25H5.2	GO:0040007
F25H5.2	GO:0000003
F25H5.2	GO:0040010
F25H5.2	GO:0006898
F25H5.2	GO:0016021
ZK849.5	GO:0030488
ZK849.5	GO:0000003
ZK849.5	GO:0040010
ZK849.5	GO:0040035
ZK849.5	GO:0006898
ZK849.5	GO:0031515
ZK849.5	GO:0016429
Y44E3B.1	GO:0055114
Y44E3B.1	GO:0006631
Y44E3B.1	GO:0046168
Y44E3B.1	GO:0006355
Y44E3B.1	GO:0005737
Y44E3B.1	GO:0016616
Y44E3B.1	GO:0051287
Y44E3B.1	GO:0003857
Y44E3B.1	GO:0016491
Y44E3B.1	GO:0003700
Y44E3B.1	GO:0043565
Y44E3B.1	GO:0006811
Y44E3B.1	GO:0006810
Y44E3B.1	GO:0040011
Y44E3B.1	GO:0046662
Y44E3B.1	GO:0007274
Y44E3B.1	GO:0045211
Y44E3B.1	GO:0016021
Y44E3B.1	GO:0016020
Y44E3B.1	GO:0045202
Y44E3B.1	GO:0043005
Y44E3B.1	GO:0005230
Y44E3B.1	GO:0004889
Y44E3B.1	GO:0005216
Y44E3B.1	GO:0015464
Y44E3B.1	GO:0040010
Y44E3B.1	GO:0002119
Y44E3B.1	GO:0040007
Y44E3B.1	GO:0000003
Y44E3B.1	GO:0009792
Y44E3B.1	GO:0010171
Y44E3B.1	GO:0040039
Y44E3B.1	GO:0008340
Y44E3B.1	GO:0006898
Y44E3B.1	GO:0071688
Y44E3B.1	GO:0006915
Y44E3B.1	GO:0002009
Y44E3B.1	GO:0035148
Y44E3B.1	GO:0007015
Y44E3B.1	GO:0005856
Y44E3B.1	GO:0019898
Y44E3B.1	GO:0031941
Y44E3B.1	GO:0005938
Y44E3B.1	GO:0031974
Y44E3B.1	GO:0045177
Y44E3B.1	GO:0008092
Y44E3B.1	GO:0005198
Y44E3B.1	GO:0040035
W09C3.7	GO:0008270
Y53H1A.2	GO:0006662
Y53H1A.2	GO:0045454
Y53H1A.2	GO:0040018
Y53H1A.2	GO:0010171
Y53H1A.2	GO:0018991
Y53H1A.2	GO:0040019
Y53H1A.2	GO:0036342
Y53H1A.2	GO:0040002
Y53H1A.2	GO:0045138
Y53H1A.2	GO:0008360
Y53H1A.2	GO:0018149
Y53H1A.2	GO:0080058
Y53H1A.2	GO:0005783
Y53H1A.2	GO:0005622
Y53H1A.2	GO:0009055
Y53H1A.2	GO:0015035
Y53H1A.2	GO:0016853
Y53H1A.2	GO:0003756
Y53H1A.2	GO:0003810
Y53H1A.2	GO:0008270
Y53H1A.2	GO:0016021
Y48G1BR.1	GO:0009792
Y48G1BR.1	GO:0016021
Y71A12B.23	GO:0006637
Y71A12B.23	GO:0007413
Y71A12B.23	GO:0016358
Y71A12B.23	GO:0016790
K10D3.8	GO:0006355
K10D3.8	GO:0007179
K10D3.8	GO:0040024
K10D3.8	GO:0018991
K10D3.8	GO:0043476
K10D3.8	GO:0045944
K10D3.8	GO:0005622
K10D3.8	GO:0005667
K10D3.8	GO:0003700
B0041.2	GO:0006397
B0041.2	GO:0040010
B0041.2	GO:0009792
B0041.2	GO:0000003
B0041.2	GO:0040011
B0041.2	GO:0006898
B0041.2	GO:0016787
B0041.2	GO:0016788
B0041.2	GO:0006378
B0041.2	GO:0016246
B0041.2	GO:0040035
B0041.2	GO:0040007
B0041.2	GO:0002119
B0041.2	GO:0005849
B0041.2	GO:0003729
B0041.2	
B0041.2	GO:0016021
B0041.2	GO:0019915
B0041.2	GO:0051968
B0041.2	GO:0040012
B0041.2	GO:0006972
B0041.2	GO:0001966
B0041.2	GO:0045202
B0041.2	GO:0032589
B0041.2	GO:0008328
B0041.2	GO:0005886
B0041.2	GO:0016247
B0041.2	GO:0005515
Y54E10BR.8	GO:0008340
Y54E10BR.8	GO:0016020
Y54E10BR.8	GO:0016021
Y54E10BR.8	GO:0005622
Y54E10BR.8	GO:0004571
Y54E10BR.8	GO:0005509
Y54E10BR.8	GO:0008270
C41D11.9	GO:0016021
T19A6.4	GO:0040011
T19A6.4	GO:0040010
T19A6.4	GO:0009792
T19A6.4	GO:0000003
T19A6.4	GO:0016021
C55B7.11	
C35E7.3	
Y48G1C.13	GO:0055114
Y48G1C.13	GO:0006099
Y48G1C.13	GO:0006030
Y48G1C.13	GO:0005576
Y48G1C.13	GO:0000287
Y48G1C.13	GO:0016616
Y48G1C.13	GO:0051287
Y48G1C.13	GO:0004449
Y48G1C.13	GO:0008061
C17H1.13	
Y73E7A.8	GO:0005198
Y44E3A.6	GO:0016021
Y44E3A.6	GO:0005515
Y44E3A.6	GO:0040010
Y44E3A.6	GO:0040007
Y44E3A.6	GO:0002119
Y44E3A.6	GO:0010171
Y44E3A.6	GO:0000003
Y44E3A.6	GO:0007276
C24A11.1	GO:0030246
C36B1.11	GO:0005515
Y71A12B.6	GO:0040010
T23D8.2	GO:0006826
T23D8.2	GO:0006879
T23D8.2	GO:0016021
T23D8.2	GO:0008199
Y48G8AR.3	
C32E8.4	GO:0030163
C32E8.4	GO:0006281
C32E8.4	GO:0006310
C32E8.4	GO:0005737
C32E8.4	GO:0000166
C32E8.4	GO:0017111
C32E8.4	GO:0005524
C32E8.4	GO:0016787
C32E8.4	GO:0009378
C32E8.4	GO:0016887
C32E8.4	
C54G4.1	GO:0006468
C54G4.1	GO:0004672
C54G4.1	GO:0005524
C54G4.1	GO:0016772
C54G4.1	GO:0006886
C54G4.1	GO:0016192
C54G4.1	GO:0015031
C54G4.1	GO:0000003
C54G4.1	GO:0009792
C54G4.1	GO:0040007
C54G4.1	GO:0002119
C54G4.1	GO:0010171
C54G4.1	GO:0006915
C54G4.1	GO:0048477
C54G4.1	GO:0007243
C54G4.1	GO:0030117
C54G4.1	GO:0008565
C54G4.1	GO:0004674
C54G4.1	GO:0000287
W04C9.1	GO:0055085
W04C9.1	GO:0030163
W04C9.1	GO:0007268
W04C9.1	GO:0043051
W04C9.1	GO:0006810
W04C9.1	GO:0005886
W04C9.1	GO:0016021
W04C9.1	GO:0043196
W04C9.1	GO:0045202
W04C9.1	GO:0016020
W04C9.1	GO:0015421
W04C9.1	GO:0005524
W04C9.1	GO:0042626
W04C9.1	GO:0016887
W04C9.1	GO:0000166
W04C9.1	GO:0017111
W04C9.1	GO:0005215
C10H11.6	GO:0009792
C10H11.6	GO:0008152
C10H11.6	GO:0016758
Y95D11A.3	GO:0009792
F25D7.5	GO:0005515
T04D3.4	GO:0009190
T04D3.4	GO:0035556
T04D3.4	GO:0016021
T04D3.4	GO:0016849
T04D3.4	GO:0006182
T04D3.4	GO:0020037
T04D3.4	GO:0004383
F56H6.13	GO:0040010
F56H6.13	GO:0009792
F56H6.13	GO:0040007
F56H6.13	GO:0002119
F56H6.13	GO:0000003
F56H6.13	GO:0010171
F56H6.13	GO:0040011
F56H6.13	GO:0016246
F56H6.13	GO:0006898
F56H6.13	GO:0071688
F56H6.13	GO:0016021
F56H6.13	GO:0008146
ZK973.1	GO:0040010
ZK973.1	GO:0006139
ZK973.1	GO:0003723
ZK973.1	GO:0016788
ZK973.1	GO:0003676
T28F2.7	GO:0006413
T28F2.7	GO:0006446
T28F2.7	GO:0009792
T28F2.7	GO:0000003
T28F2.7	GO:0040010
T28F2.7	GO:0010171
T28F2.7	GO:0006898
T28F2.7	GO:0006814
T28F2.7	GO:0016020
T28F2.7	GO:0003743
T28F2.7	GO:0005272
ZK484.4	GO:0006412
ZK484.4	GO:0040007
ZK484.4	GO:0002119
ZK484.4	GO:0000003
ZK484.4	GO:0009792
ZK484.4	GO:0040018
