ensembl_gene_id	entrezgene
B0564.9	178266
B0564.9	182046
F15B10.3	177423
Y46C8AL.5	177152
Y69A2AR.26	190547
ZK354.5	173830
ZK354.5	173849
ZK354.5	173882
ZK354.5	173884
ZK354.5	173885
ZK354.5	173890
ZK354.5	173981
ZK354.5	173983
ZK354.5	173984
ZK354.5	177275
ZK354.5	177305
ZK354.5	177309
ZK354.5	177311
ZK354.5	177827
ZK354.5	191292
ZK354.5	259801
C09G12.2	182468
K06B9.1	187059
T22D1.9	177455
Y73B6BL.37	260288
C26H9A.1	178219
Y59H11AR.5	3896812
F11A10.7	178148
Y57G11C.49	3564870
K08E7.7	178214
F38A5.13	177419
F45E4.5	185796
B0035.14	178040
F20C5.1	177683
Y5F2A.3	189358
Y41E3.6	189831
D1046.2	183908
F53B2.4	186151
Y37E11AR.1	189623
ZK829.7	178132
Y51H4A.5	190146
Y105C5A.1274	13206044
Y4C6B.6	177314
C49H3.3	177582
C23H5.11	4363072
Y38F2AL.1	177019
ZK617.1	178135
Y54G2A.10	177060
Y57G11C.14	178406
T02D1.6	NA
Y41E3.11	178421
Y43C5A.6	177914
W03D2.10	192003
F32E10.3	177534
C47E12.13	3565731
F38H4.7	178116
ZK897.1	178233
R11A8.5	177925
F09D12.2	184240
M02B7.5	177142
ZC477.5	177483
B0513.5	178350
T12A7.2	178110
T11F8.1	188416
C01F6.4	177734
E03H12.9	184031
F56D5.9	186386
F53H1.3	176945
H23L24.5	186765
Y57G11C.3	178398
F41H10.9	177322
F38A1.5	185435
Y40H7A.11	189810
C28D4.7	182982
F23B2.12	177741
Y54G2A.9	177062
Y73B6BL.26	177409
C09G9.5	182465
Y57G11C.1142	13203014
Y46C8AL.1	177153
R08C7.11	187698
Y73F8A.13	190675
C47E12.9	183555
Y104H12D.3	190868
Y76B12C.2	177002
Y54G2A.40	3896797
T02D1.3	187983
C06E4.5	182328
F01G10.10	177907
K08B4.4	187130
Y24D9A.4	177203
K08D10.1	177183
C31H1.6	183098
Y73B6BL.5	177394
Y73B6BL.270	13195852
B0035.10	175030
B0035.10	175031
B0035.10	177628
B0035.10	180074
B0035.10	181821
B0035.10	184113
B0035.10	184200
B0035.10	184804
B0035.10	186250
B0035.10	186325
B0035.10	191668
B0035.10	191672
B0035.10	191673
B0035.10	246024
C50F7.2	177556
Y57G11C.21	353434
F26D10.12	178506
W03B1.4	177200
C43G2.5	183420
K01A6.2	178107
C02B10.2	177282
F01D4.1	184052
F13E9.8	184426
Y38C1AA.2	176834
K08D10.4	177181
T05E11.8	188133
T05A1.2	177789
Y69A2AR.8	190534
Y69A2AR.8	190535
B0273.3	177331
Y38F2AR.5	177024
C52D10.6	178496
F08B4.3	184171
C09B9.3	177270
F32B6.2	177841
T09A12.5	259582
Y45F10D.13	3565590
K08E4.4	187160
C26B2.6	182929
Y41D4B.20	189824
R02D3.5	176840
F13E9.4	184422
W02A2.8	189099
F36H12.14	185399
Y17G9A.4	189461
F01G10.5	177904
Y116A8A.3	190984
T23F6.4	178229
Y54G2A.45	3896802
Y41D4A.2	176985
Y40H7A.4	189803
Y9C9A.18	189423
ZK1251.2	191688
F36H12.5	185395
Y37A1B.9	189603
Y116A8C.35	178489
Y57G11C.42	3565027
Y41E3.22	4927056
F02H6.4	184103
C27D8.2	178225
F56B3.9	186358
F28D1.9	178190
C11D2.4	177378
B0001.5	178162
F08A7.1	13211252
F08A7.1	13211253
F38A1.14	3565430
C39E9.8	178255
F01G4.3	178017
F38E11.7	177781
T07A9.7	176865
C26B2.1	177600
ZK593.3	191355
F52B11.6	191692
Y116A8C.465	13210816
W01B6.1	177870
M04B2.5	192076
F20C5.3	184716
Y55F3C.9	3896809
C28C12.12	177653
Y45F10B.4	189915
C50F7.9	183685
ZK616.2	191359
M7.9	178009
ZC410.1	177724
K08C7.6	187137
F52G2.1	178321
Y45F10B.15	3565190
T21D12.2	176846
F55G1.6	259576
K08D12.6	176980
F54D1.3	178034
F54D1.3	186228
T28H11.4	177267
Y73F8A.3	190670
F42A9.7	185655
Y9C9A.11	189416
Y105C5A.1270	13206883
Y73B6BL.39	353426
Y37E11AL.8	177129
C53D6.10	3565065
R09H10.6	3565342
W08D2.4	177820
Y45F10B.3	189914
Y45F10D.10	189926
C49H3.10	177581
C48D1.3	178274
F33D4.4	177548
F02H6.6	184104
Y39C12A.8	178171
ZC477.4	191180
T22D1.2	188739
Y73B6A.1	177434
Y69A2AR.1	177051
D2096.8	177636
Y116A8C.467	13210812
F18F11.4	184653
C55F2.2	183853
F42A6.9	177102
Y51H4A.3	178458
Y11D7A.12	177749
Y51H4A.10	178461
F58F6.2	186529
K07F5.9	177834
M02B7.7	4363070
T19E7.6	3896779
C43F9.6	177950
Y24D9A.2	177204
T04A11.3	3565301
M7.2	178007
ZK185.1	191242
F58E2.4	186520
T28C6.7	177697
Y38H8A.5	3564888
Y38C1AA.13	4363077
T21D12.9	176849
C49C3.9	178519
F25H8.7	177849
C04G2.6	177875
F01G4.1	178015
Y54G2A.39	3565458
F35F11.1	177160
T14G10.7	3565629
Y73F8A.36	3565056
Y59E9AR.3	190419
Y59E9AR.3	190421
F56A11.4	176881
B0546.4	177105
H34C03.1	177438
Y59H11AM.3	177661
Y59H11AM.3	177662
K08D12.7	3565233
Y67D8C.7	190521
Y73B6BL.9	177390
W08D2.6	177823
Y4C6A.2	177327
T01B11.1	177645
Y55F3AR.3	176928
C01F6.8	177730
F54E12.3	175027
F54E12.3	175032
F54E12.3	177522
F54E12.3	178050
F54E12.3	178055
F54E12.3	178066
F54E12.3	179233
F54E12.3	179260
F54E12.3	179264
F54E12.3	179267
F54E12.3	179341
F54E12.3	188792
F54E12.3	191667
F54E12.3	191671
F54E12.3	191677
F54E12.3	191680
Y41D4B.11	3565515
Y67H2A.6	178289
Y105C5A.6	190869
Y105C5A.6	190872
C05C12.4	182252
T23G4.3	178337
Y37E11B.1	177118
R102.9	3565100
Y57G11C.24	178411
H10D12.2	186712
F38A1.13	185442
B0545.4	182029
D1046.16	NA
C39H7.6	191802
T09A12.1	188312
C09B9.6	173882
C09B9.6	173885
C09B9.6	173984
C09B9.6	177272
C09B9.6	177274
F40F11.2	178082
T22B3.3	188722
Y55F3AM.15	176927
C33D9.4	183159
C01B10.5	177433
R102.2	177959
C04C3.3	177108
F32B6.6	177812
F32B6.6	177844
F49C12.8	177753
Y9C9A.9	189414
Y55F3AR.2	176929
C07G1.3	177615
F35H10.7	185331
F42G8.5	185675
F33D4.2	177546
R05G6.1	187619
Y105C5B.11	190893
Y4C6B.2	189355
B0545.3	182028
W03B1.1	189143
C02B10.5	177280
B0218.2	177612
F02H6.71	13200771
Y73B6BL.45	4363064
ZC416.6	177123
Y116A8C.19	178477
T13H10.1	188489
F15E6.2	184533
C35D6.3	183234
F11E6.10	259610
Y37E11AM.2	177134
R10H10.3	177930
Y41D4B.26	176973
Y116A8C.12	191608
Y41D4A.7	189816
Y67A10A.1	190505
F07C6.4	178235
F36A4.4	185341
Y54G2A.28	190285
T07A9.12	176867
H25K10.7	186783
F11E6.4	184358
C09G12.10	3565161
Y46C8AL.11	13192772
F42A6.4	185648
K07F5.3	173882
K07F5.3	173885
K07F5.3	173984
K07F5.3	177802
K07F5.3	177828
K07F5.3	177830
K07F5.3	177874
K04D7.5	177899
Y73B6A.2	190644
F09E8.3	178268
C35B1.4	177166
Y77E11A.16	3896816
C52D10.11	178498
F35G2.5	185320
E04A4.3	184034
K03D3.4	186935
Y69A2AR.18	177038
F40F11.1	178083
Y67D8C.9	177088
K07H8.9	177620
Y94H6A.4	190801
C04C3.6	182197
T12B3.3	177509
F38H4.4	178115
Y41D4B.12	176969
F11A10.3	178150
T08B6.7	192022
K03H6.2	176959
C49C3.11	178520
C33A12.3	183139
ZK896.4	191450
F36A4.1	185338
F49E8.7	3564919
F28D1.11	178189
Y38H8A.3	178315
F56D5.6	177773
C29E6.1	178120
F28F9.1	177144
K07F5.2	173882
K07F5.2	173885
K07F5.2	173984
K07F5.2	177802
K07F5.2	177828
K07F5.2	177830
K07F5.2	177874
C24D10.2	177290
Y42H9AR.3	177603
C33H5.8	183187
Y73F4A.1	177723
C01G5.5	182074
F55G1.7	186328
H12I19.2	186736
Y40H7A.9	189808
F58G6.3	259943
Y77E11A.7	176951
C54E4.3	191658
W03G1.1	176880
Y41D4B.4	176976
F42C5.3	185663
K07F5.17	4926938
JC8.3	178279
Y105C5A.12	178441
Y105C5A.12	190877
T13F2.4	188476
Y62E10A.10	178300
F29C4.6	176826
F52B11.1	178363
Y41D4B.9	189821
T12E12.3	177337
W03D2.7	177164
C28C12.5	177652
F13B12.5	177936
F13G11.1	178392
Y105C5B.8	190891
C33H5.12	177566
C53B4.4	177716
Y67A10A.5	190508
Y41E3.1	178413
C47A4.1	183525
ZK809.1	191427
F37C4.7	185420
R11A8.2	177923
C17H12.3	177443
F23B2.6	177738
K08F11.1	187169
F58B3.5	178089
R13A1.4	177494
Y59E9AL.36	13193758
F08B4.1	NA
C24D10.1	177291
F01G10.4	184066
Y76B12C.8	259555
F55G11.6	186339
F49E11.8	186052
Y57G11C.52	4363061
T25B9.7	188885
Y54G2A.17	177070
C10C6.3	182495
F35G2.1	178168
F55B11.3	178383
F38E11.6	259587
Y42H9B.1	189843
F19C7.4	184680
C44C8.1	183447
C44C8.1	183450
M02B1.3	178236
K02D7.6	176853
AC7.1	177285
T04B2.6	188051
M116.2	177639
W08E12.9	189296
Y38C1BA.3	176988
R09E10.1	177920
Y38C1AB.6	176820
Y38C1AB.6	189646
C30H6.5	183068
F15E6.10	3896785
H02I12.3	178062
F36A4.14	191727
F42A9.4	185652
H04M03.8	186686
Y37A1B.8	189602
R07H5.1	178026
ZK822.5	178127
F49F1.8	186064
F47C12.6	185918
Y73F8A.20	178430
F58F9.8	3565437
F36H12.10	185396
T11G6.5	177976
T04C4.1	177012
C42C1.11	178176
C49H3.8	183628
F27C8.3	185014
Y46C8AR.3	3564792
Y51H4A.13	190150
W02C12.2	177155
Y55F3AM.10	176923
M4.2	191754
C32H11.13	183136
C32H11.5	183129
C04G2.9	177878
F21D5.3	177680
Y69A2AR.30	177046
F58H7.5	186552
F57H12.5	177592
C17H12.14	177442
C06A12.3	178529
T27E7.9	3564875
Y116A8A.7	190987
ZK180.6	177219
C31H1.2	183095
Y46C8AL.2	189943
Y62E10A.6	178299
K10D11.5	187270
B0478.3	182001
T22B11.5	177235
M199.1	187500
M70.1	177014
T28C6.6	177694
T28C6.6	177695
C33A12.14	183146
F57H12.4	186481
F15E6.7	184535
F26D10.9	178504
F38E11.3	185473
Y67D8B.3	NA
B0001.1	178159
F17E9.9	175026
F17E9.9	175029
F17E9.9	175033
F17E9.9	185332
F17E9.9	191679
T22D1.12	188742
Y73F8A.19	190681
F41H10.5	185643
Y45F10C.4	178335
Y42H9AR.4	3565368
B0035.3	178044
F45E4.8	177542
Y38C1AA.6	189640
W09G12.6	176942
F08G5.2	184203
T11B7.7	NA
Y54G2A.27	190284
C09G12.5	182471
Y77E11A.4	176952
C09G9.3	182463
B0218.1	177613
C23H5.2	177008
Y59E9AR.4	190420
Y57G11C.32	178393
Y73B6BL.22	190655
Y77E11A.2	176954
B0513.3	178352
Y51H4A.8	190148
C02F4.4	182119
M199.7	3565163
Y43B11AR.2	189847
C27D8.3	178224
F38A5.6	177421
F20D12.4	177587
B0273.2	177332
C39E9.3	178254
Y40H7A.1	189800
C34D4.2	177489
H12I19.1	186735
Y54G2A.41	3896798
M02B7.2	187397
Y43D4A.4	189852
Y43D4A.4	189853
LLC1.3	178387
JC8.2	178277
K08D10.7	187152
K08D10.14	13192832
K01A6.5	186824
F54D1.1	186227
Y54G2A.49	3896806
F38A5.8	185444
C33H5.17	177568
F36A4.10	177188
C53D6.5	183760
K10D11.1	187266
F08B4.7	177674
C44C8.9	6418670
C44C8.9	6418671
C44C8.9	6418672
Y39C12A.5	189747
K08C7.2	177954
Y69A2AR.5	3565775
H04M03.4	177358
Y7A9D.1	178455
D2096.6	177633
C34D4.13	183210
K11H12.8	176892
Y57G11C.8	178400
D2024.3	183948
F13E9.13	4363067
W05E7.3	3565619
C44B12.4	183437
K09E10.2	187225
Y66H1A.4	176870
C49H3.12	183629
Y45F10B.11	189920
Y59E9AL.4	177296
Y38F2AR.1	177029
Y4C6A.1	189353
B0513.9	178349
B0496.1	182005
Y45F10D.4	178344
C28D4.5	177809
F29B9.9	177230
Y66H1B.2	176855
T12A7.3	188436
F28D1.8	185063
Y51H4A.938	13209141
Y4C6B.1	177315
F56B3.1	176901
F47C12.12	13192788
W09C2.7	13197466
C06G8.1	177972
F38A1.6	185436
T25B9.12	4926902
M04B2.3	187434
Y24D9A.8	177202
C28C12.9	177654
M18.3	178154
ZK829.4	178130
ZK593.7	177988
C08F11.4	182420
W03F8.5	177292
C10C6.13	NA
F35H10.4	177626
ZK792.6	178104
F33D4.8	259579
R02D3.1	176842
F58F9.10	3564824
M117.6	3565902
C29E6.5	178121
C29F4.2	178030
K07F5.12	187119
F49C12.5	186028
C42D4.1	183403
R11E3.5	177248
Y55F3AM.6	176918
Y73B6BL.14	190650
C08F11.9	182423
C49A9.6	177381
F56D6.6	186390
C28C12.2	177655
W02A2.5	189098
F55G1.2	175030
F55G1.2	175031
F55G1.2	177628
F55G1.2	180074
F55G1.2	181821
F55G1.2	184113
F55G1.2	184200
F55G1.2	184804
F55G1.2	186250
F55G1.2	186325
F55G1.2	191668
F55G1.2	191672
F55G1.2	191673
F55G1.2	246024
C04C3.2	182195
R13A1.9	3565658
F56C4.2	186370
T12A7.6	178109
C09B9.85	177270
Y52D5A.2	190185
F38A1.9	185439
Y45F10D.11	189927
F33D4.7	177550
C46G7.2	177367
ZK596.1	177982
C08F8.6	182416
F58F6.6	186532
Y17G9B.1	189466
F26D10.3	178507
Y105C5B.15	178448
ZK616.5	177323
T28C6.3	189035
R08C7.3	177212
D2096.13	4926939
C33A12.7	177783
F49E8.3	177528
C50F7.6	177553
K07H8.8	187128
ZK792.5	178103
Y62E10A.17	190458
Y51H4A.23	190158
T04A11.7	188045
E03H12.5	177262
K08C7.7	177955
T22D1.10	177458
B0496.8	177515
Y116A8C.18	191001
Y57G11C.25	178412
Y37E11AM.1	177135
F56A11.1	176885
R09H10.3	187757
C49C3.5	178514
Y73B6A.5	177436
Y55F3AM.21	13192109
T22B11.1	188725
C49C8.4	183602
Y54G2A.5	177071
Y105C5A.17	190880
Y116A8C.34	178487
C26B2.2	182926
F28D1.1	178185
C49C3.10	178518
F49F1.11	186067
Y54G2A.73	13192519
ZK354.11	173830
ZK354.11	173849
ZK354.11	173882
ZK354.11	173884
ZK354.11	173885
ZK354.11	173890
ZK354.11	173981
ZK354.11	173983
ZK354.11	173984
ZK354.11	177275
ZK354.11	177305
ZK354.11	177309
ZK354.11	177311
ZK354.11	177827
ZK354.11	191292
ZK354.11	259801
C33D9.6	259585
R05A10.7	187597
F55B11.4	178384
Y41D4A.6	176982
Y67H2A.2	178286
F29B9.5	177228
K08F4.5	187164
C39E9.4	183343
K02B2.3	177362
H01G02.1	186661
T01G1.4	266904
Y10G11A.3	3565151
Y116A8C.44	3566001
C42D4.18	13196550
R07H5.11	259596
F38A5.1	177417
Y116A8C.25	191003
W03F8.9	189161
B0212.3	177115
Y105C5B.29	3565279
Y11D7A.19	7040130
T25B9.1	177968
F37C4.2	185418
F12F6.2	184390
ZC410.2	177725
Y41D4B.15	189822
T14A8.1	177570
F36H1.1	191634
Y9C9A.4	189410
T07A9.13	176861
F19C7.7	177225
Y38F2AL.6	177020
F18F11.3	184652
Y41D4B.16	176965
C17H12.1	177440
T20D3.8	177765
C42C1.15	178178
Y105C5B.20	190897
R05G6.5	187622
F21D5.7	259584
ZC518.2	178183
Y54G2A.24	177076
Y54G2A.52	6418684
K08E4.3	187159
C42C1.6	353432
C42C1.10	183402
C18F3.2	177602
C23H5.1	182821
Y73F8A.1159	13205219
W03G1.5	189167
T05A12.1	188098
T27E7.8	3565760
C55C3.5	177348
ZK1251.7	191553
R09E10.4	187742
Y51H4A.26	178462
Y73F8A.14	190676
Y73F8A.22	190682
F55G1.5	177518
C47A4.5	183526
C01B10.9	177430
Y17G9A.7	189464
F25H8.3	177850
Y57G11C.10	178402
T06C10.2	188159
K07H8.3	177622
F56D6.14	3896774
F49C12.10	177754
F52C12.5	176993
T19E7.2	177343
R13.2	187848
C49H3.11	177583
Y57G11A.2	178389
F56D5.2	186381
K08D8.10	13198727
K08E7.3	178210
C43F9.7	183416
K06B9.6	3896764
F12F6.9	178076
Y38H8A.12	13198914
F22B3.7	184808
F01G10.9	177909
T11G6.8	177979
T07A9.6	176869
Y38F2AL.12	NA
Y37E11AL.9	189622
Y55H10A.2	190324
H32C10.1	186796
Y38F2AR.13	177025
R13H9.1	177278
F29B9.2	177232
Y62E10A.1	178297
F49C12.14	177758
Y38C1AA.1	176836
T14G10.3	177892
VZK822L.2	259601
B0546.5	182031
K08B4.2	177371
H34C03.2	177437
C07G1.6	182377
ZK809.7	178094
F42C5.10	177505
ZK354.9	191296
Y46C8AL.9	189949
F38A1.10	185440
Y73B6BL.42	3565563
T13A10.7	188461
Y116A8C.38	178492
T07A9.3	176866
C06E4.8	182331
T01G1.3	178060
ZK829.10	178133
4R79.2	181797
F36A4.8	177189
ZC168.2	191091
Y41D4B.8	176971
K01G12.3	186853
T23B5.4	3565854
T28F3.8	178511
T05E11.4	191771
ZK381.4	177461
C10C5.7	3565228
Y57G11B.7	3564946
E04A4.8	NA
Y94H6A.9	177057
C45E5.1	183469
T20D3.1	188635
H25K10.3	186779
F55G11.2	186337
F38H4.8	3564942
H02I12.2	186669
E04A4.2	184033
W08E12.1	177099
Y69E1A.6	190552
C08F8.3	178023
Y67D8A.3	190512
Y73B6BL.32	177393
K02D7.2	186874
T11F8.2	188417
C06A12.8	3565607
F56B3.12	260116
T11B7.2	188408
F28E10.5	3565581
C27B7.1	177704
C18H7.10	3896793
Y57G11C.45	3565782
R05G6.12	3896770
H06H21.9	177255
F44D12.1	177860
AC7.3	181802
Y105C5B.5	190888
T06A10.4	178470
F49E11.3	186047
R11A8.8	3565993
M01H9.4	187391
W03B1.9	189148
F20B10.3	184715
Y94H6A.12	6418689
F49C12.1	186024
F42A9.8	185656
ZK896.9	191452
F42A6.8	185651
C25G4.7	182916
Y51H4A.17	178465
Y37A1B.10	189604
F01D4.8	184055
T22D1.5	177454
C47E12.7	177853
C33A12.10	183143
K09B11.5	178307
Y9C9A.3	189409
T12G3.1	178139
F59B8.1	177774
ZK809.2	178095
T02D1.7	NA
T05A12.3	177452
T13A10.13	188465
C25A8.4	177464
T28H11.6	177264
T28H11.6	177266
C02B10.1	177281
F36H12.1	185393
Y57G11C.39	3565944
C24D10.7	259569
C24D10.7	4926899
C45G7.2	183475
Y55F3AM.12	176924
T27E7.5	188999
C06G3.2	177474
Y77E11A.11	176953
F56H11.1	177788
K08F11.2	177239
F49E11.10	178251
F08G5.4	178193
C17H12.10	177446
C32H11.1	183126
K08D12.1	176978
Y48A5A.3	3896796
C06G3.11	177475
C01B10.6	177432
M04G7.1	176875
F45E4.6	185797
F42C5.7	3564844
F30B5.4	177185
F45E4.1	191609
C52D10.9	178495
Y54G2A.15	177066
F38C2.4	185461
H23L24.1	186762
R102.5	177962
Y105C5A.23	178443
F58G6.6	177796
F58G6.6	13197475
C45E5.6	177350
K08D8.1	187142
Y37A1B.2	178361
F09C11.1	184237
C30H6.3	183066
K08D8.5	178243
Y116A8C.42	178483
Y104H12BR.1	3564941
Y105C5A.1	178439
W08E12.6	189294
F20D12.1	177591
C09B9.2	182442
F21D5.2	177679
C49C3.13	183598
F11A10.2	178147
K07F5.1	173830
K07F5.1	173849
K07F5.1	173882
K07F5.1	173884
K07F5.1	173885
K07F5.1	173890
K07F5.1	173981
K07F5.1	173983
K07F5.1	173984
K07F5.1	177275
K07F5.1	177305
K07F5.1	177309
K07F5.1	177311
K07F5.1	177827
K07F5.1	191292
K07F5.1	259801
Y54G2A.31	177073
F13E9.16	4927003
T27E7.6	189000
Y94H6A.8	177056
C18H7.13	13191994
B0001.6	178166
ZK180.5	177218
F28E10.4	185067
Y45F10A.4	189912
R07H5.7	187689
F22B3.4	178067
Y105C5A.13	178441
Y105C5A.13	190877
C46G7.5	3896769
C30H6.9	178523
B0212.1	181841
M4.1	187433
F36H12.13	185398
Y104H12A.1	190865
Y45F10D.9	178345
F25H8.1	177847
Y24F12A.1	178085
K08E7.1	3564920
C39E9.6	183345
F44D12.4	177865
ZK822.1	178123
Y41D4A.8	189817
Y39C12A.9	178172
F38C2.8	3565632
C50A2.2	176934
Y105C5A.26	3565168
D2096.5	183966
Y116A8C.24	178481
JC8.6	178280
Y17G9B.5	177244
C17H12.8	177447
T13F2.10	177812
T13F2.10	177844
F49E11.7	186051
C46G7.1	177368
C49H3.9	177578
Y77E11A.8	190736
C06E4.4	182327
C33A12.1	177786
R11A8.3	187799
Y17G9A.5	189462
C52D10.8	178493
Y38C1AB.2	176820
Y38C1AB.2	189646
Y55F3BR.11	4363075
Y54G2A.50	3896807
Y40C5A.3	177507
K03H6.4	186964
C33H5.11	177565
C01G5.6	177413
F49F1.5	186062
K08F4.3	177881
Y40H7A.6	189805
Y55F3C.8	176898
Y94H6A.3	177052
D2096.2	177637
C43G2.2	183417
Y57G11C.47	3565064
F58G6.7	177798
F35G2.2	178169
Y55F3BR.4	176910
Y76B12C.9	259556
K08D12.8	13192261
F07C6.1	178234
F58B3.8	186492
Y73B6BL.38	177406
W02C12.3	177157
T14G10.6	177890
C27B7.7	177708
C28C12.10	177656
C07G1.4	177616
Y69E1A.7	190553
F58H7.8	186555
T04B2.5	177869
C42D4.5	191967
Y105C5B.2	191653
W08D2.7	177824
F42C5.9	177504
T22D1.18	13196380
F47C12.2	185915
C06G8.4	191797
ZC518.1	191197
F49F1.7	177177
F08G5.7	3564777
C53B4.5	177715
Y10G11A.1	178457
T21D12.3	176847
F58B3.1	178086
Y37A1C.1	3565648
Y37A1C.1	13200504
T12G3.2	178140
C10C6.6	178070
Y54G2A.4	177075
W01B6.8	189084
C06G3.3	177472
D2024.7	177498
Y41D4B.6	176974
C30H6.2	183065
H02I12.7	172860
H02I12.7	175025
H02I12.7	175028
H02I12.7	175034
H02I12.7	177521
H02I12.7	178048
H02I12.7	178056
H02I12.7	179261
H02I12.7	179265
H02I12.7	180073
H02I12.7	184112
H02I12.7	186671
H02I12.7	191669
H02I12.7	191676
H02I12.7	191678
H02I12.7	259800
C55C3.8	3896784
F01G10.6	184067
C47A4.2	178339
C46A5.9	177560
Y73B6BL.31	177408
T06A10.1	178469
Y57G11C.48	3565195
ZK180.4	177217
W09G12.10	3896763
F28F9.2	185077
M02B1.4	187395
Y105C5B.9	178445
C18H7.8	182805
C54E4.2	177010
ZC477.9	177482
F58E2.3	177110
F13B12.1	177934
K07F5.16	3565979
Y57G11C.36	259844
Y38C1AA.12	259547
Y55F3AM.4	176921
B0035.15	178039
F38A5.9	185445
K10D11.4	187269
C44B12.8	3564967
R08C7.6	187697
Y57G11C.15	178407
M57.2	177113
T20D3.7	177764
F49E8.4	186044
R08C7.1	187695
M117.2	178113
C39H7.5	183350
F36H12.8	177304
F42G8.6	177607
C46C2.5	177742
Y73B6BL.10	190646
T01B11.2	177646
F45E4.4	185795
F20D12.7	260102
Y54G2A.23	177074
T25B9.9	177971
Y73B6BL.29	260252
Y4C6A.3	189354
H12I19.115	13200550
Y37E11AL.5	177127
Y38C1AB.7	189645
Y38C1AB.7	189647
C49A9.4	3565549
K04D7.6	3565655
F41H10.10	259571
W03F8.1	177295
Y41D4B.17	176964
F55B11.5	3565591
F11E6.11	259609
F09E8.5	184246
W09G12.8	189325
F44D12.19	NA
F28D1.10	178191
C45G7.4	177032
Y69E1A.1	177991
C25G4.5	178196
C25A8.1	182878
C08F8.5	182415
C35B1.5	177168
Y11D7A.5	189430
C06A6.7	3565925
K02D7.5	186875
F13B6.1	184407
Y73B6BR.1	177412
Y73B6BL.2	177405
F35H10.6	177625
C44B12.1	176933
Y116A8C.30	178485
F11E6.3	178533
T07A9.2	176860
F37C4.8	185421
Y73F8A.15	190677
T27E7.1	178390
F49C12.2	186025
F32B6.9	185198
Y57G11C.9	178401
F27C8.6	177791
C04C3.5	177107
F36A4.20	NA
C49C3.1	178512
R13.3	177975
C06E4.7	182330
Y55F3AM.9	176920
C31H1.5	183097
R11E3.4	187813
T07A9.11	176858
K07A9.4	259553
B0547.2	182032
F56B3.4	176905
Y67A10A.4	178378
H20E11.3	177448
ZK185.5	3896818
F19C7.6	184682
F12F6.1	178081
F13H10.4	177998
F32B6.3	177840
Y73B6A.6	3896814
ZK809.9	13198270
F38A5.2	3565269
F36A4.5	185342
F49C12.9	177752
C09G4.3	177658
Y9C9A.5	189411
W01B6.6	189083
F58F9.6	186537
Y11D7A.3	177745
K01H12.1	186854
F13H10.9	4927046
C55C3.4	177346
F42G8.10	177606
K11H12.10	3896787
Y62E10A.13	178304
W03F8.6	189159
Y67D8C.3	177086
R10H10.6	187789
Y116A8C.40	191007
C28D4.1	177806
Y45F10D.16	3564927
F29C4.5	185111
C08G9.2	177545
Y45F10B.12	189921
K08E7.6	178212
K07F5.8	177833
F13E9.1	177981
F33D4.3	177547
Y40C5A.1	189791
H01G02.4	4927019
Y57G11A.5	190364
Y73F8A.10	190673
Y55F3BL.4	13192056
F20C5.4	184717
K08F4.1	177879
F41H10.6	177316
C49C8.5	177668
C08F11.5	182421
Y54G2A.57	13192508
ZC477.3	177484
ZK616.8	191361
ZK616.8	191362
C08F8.2	178022
C33H5.2	183184
F49C12.13	177757
Y41E3.17	NA
B0218.7	177614
K07H8.7	187127
Y105C5B.19	178450
B0513.1	178354
F55B11.1	178381
Y45F10B.5	189916
R09H10.2	187756
F13B12.6	177933
C18H7.5	182804
C23H5.7	182823
M7.1	178006
ZK593.2	191354
W08D2.5	177822
W03F8.2	189158
Y57G11B.6	3565690
C05C12.5	178033
C06E7.6	177357
Y57G11C.499	7040135
T25B9.6	188884
ZC168.6	177966
K08D10.9	187153
M02B7.4	187398
Y73B6BL.288	13195842
R13A1.5	187851
Y105C5A.10	190875
B0564.10	178265
T28F3.3	178509
R08C7.2	177213
C34D4.3	177488
F55G11.4	178248
F19C7.3	184679
C08F11.11	178331
Y105C5A.22	190881
Y71G10AL.1	177011
Y66H1A.2	176874
C50F7.5	177554
F38A5.11	185447
F32E10.8	260105
Y73F8A.2	190669
M18.5	178156
ZC416.2	191168
C01B10.10	177428
W03B1.7	189146
F44D12.5	175648
F44D12.5	177863
F44D12.5	177866
F44D12.5	260109
C11D2.1	182510
F17E9.3	184619
W02A2.2	189096
C33D9.13	13197147
ZK792.4	178102
R05G6.10	177527
C28D4.8	182983
Y116A8C.29	191005
C42C1.14	178173
C45E5.2	183470
F26D10.8	184970
Y55F3C.4	190322
C34H4.5	176960
Y59E9AR.7	173882
Y59E9AR.7	173885
Y59E9AR.7	173984
Y59E9AR.7	177300
Y59E9AR.7	177301
Y37E11AR.4	177137
C49C3.6	178515
C43F9.9	259591
F58F6.5	186531
Y59E9AR.9	3896810
Y59E9AR.9	3896811
F52G2.2	178322
B0478.1	177460
CC8.3	13192689
C32H11.8	183132
C32H11.8	183135
C09G12.1	182467
C49A9.9	177383
Y42H9AR.1	177604
F57H12.6	177593
F53B2.5	178204
Y73B6BL.19	177400
C33D9.1	177692
K08D10.10	187154
ZK550.3	178501
Y24D9A.1	177206
C49A9.2	183593
F53H1.1	176943
F33D4.5	177549
K08E4.8	6418675
ZK550.4	178502
Y41E3.461	NA
C49H3.1	177584
Y38C1AA.7	176830
C47E12.1	177859
T19E7.3	177345
F29B9.4	177229
B0513.6	182019
C28D4.2	177807
